mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
113	110	328	334	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	956															
113	110	1315/4	1339/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	957															
113	110	329	335	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	958															
113	110	330	336	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	959															
113	110	328	334	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	960		articStaccatoAbove													
113	110	329	335	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	961															
113	110	330	336	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	962															
114	111	331	337	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	963									122						
114	111	665/2	677/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	964									122						
114	111	333	339	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	965									122						
114	111	667/2	679/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	966									122						
114	111	331	337	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	967															
114	111	663/2	675/2	0.0		1/8	1/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	968															
114	111	663/2	675/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	969															
114	111	332	338	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	970															
114	111	665/2	677/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	971															
114	111	333	339	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	972															
114	111	667/2	679/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	973															
114	111	331	337	0.0		0	0	Spanner	3/4	2	1	0																		73	73
114	111	331	337	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	974		articStaccatoBelow												73	73
114	111	332	338	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	975														73	73
114	111	333	339	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	976														73	73
115	112	334	340	0.0		0	0	Spanner	3/4	1	1	0													122			14			
115	112	334	340	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	977									122			14			
115	112	1339/4	1363/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	978									122			14			
115	112	335	341	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	979												14			
115	112	336	342	0.0		1/2	1/2	Dynamic	3/4	1	1	0					ff														
115	112	336	342	0.0		1/2	1/2	Spanner	3/4	1	1	0																			
115	112	336	342	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	980									123						
115	112	334	340	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	981															
115	112	1339/4	1363/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	982															
115	112	335	341	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	983															
115	112	334	340	0.0		0	0	Spanner	3/4	2	1	0																			
115	112	335	341	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	984															
115	112	336	342	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	985															
115	112	334	340	2.0		0	0	Chord	3/4	2	2	1/2		1/2	1	986															
116	113	337	343	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	987									123						
116	113	1351/4	1375/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	988									123						
116	113	338	344	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	989		articStaccatoAbove													
116	113	339	345	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	990		articAccentBelow							124						
116	113	337	343	0.0		0	0	Spanner	3/4	2	1	0																		74	74
116	113	337	343	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	991														74	74
116	113	338	344	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	992														74	74
116	113	339	345	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	993														74	74
117	114	340	346	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	994															
117	114	340	346	0.0		0	0	Spanner	3/4	2	1	0																			
117	114	340	346	0.0		0	0	Spanner	3/4	2	1	0																		75	75
117	114	340	346	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	995		articStaccatoBelow												75	75
117	114	341	347	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	996														75	75
117	114	342	348	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	997														75	75
118	115	343	349	0.0		0	0	Dynamic	3/4	1	1	0					p														
118	115	343	349	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	998									125						
118	115	1375/4	1399/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	999									125						
118	115	344	350	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1000															
118	115	345	351	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1001		articAccentAbove													
118	115	343	349	0.0		0	0	Spanner	3/4	2	1	0																			
118	115	343	349	0.0		0	0	Spanner	3/4	2	1	0																		76	76
118	115	343	349	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1002		articStaccatoBelow												76	76
118	115	344	350	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1003														76	76
118	115	345	351	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1004														76	76
119	116	346	352	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1005									126						
119	116	693/2	705/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1006															
119	116	347	353	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1007		articAccentAbove													
119	116	346	352	0.0		0	0	Spanner	3/4	2	1	0																			
119	116	346	352	0.0		0	0	Spanner	3/4	2	1	0																		77	77
119	116	346	352	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1008		articStaccatoBelow												77	77
119	116	347	353	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1009														77	77
119	116	348	354	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1010														77	77
120	117	349	355	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	1011									127						
120	117	1399/4	1423/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1012									127						
120	117	350	356	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1013		articAccentAbove							127						
120	117	703/2	715/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1014									127						
120	117	349	355	0.0		0	0	Spanner	3/4	2	1	0																			
120	117	349	355	0.0		0	0	Spanner	3/4	2	1	0																		78	78
120	117	349	355	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1015		articStaccatoBelow												78	78
120	117	350	356	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1016														78	78
120	117	351	357	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1017														78	78
121	118	352	358	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1018									127, 128						
121	118	705/2	717/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1019															
121	118	353	359	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1020		articAccentBelow													
121	118	352	358	0.0		0	0	Spanner	3/4	2	1	0																			
121	118	352	358	0.0		0	0	Spanner	3/4	2	1	0																		79	79
121	118	352	358	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1021		articStaccatoBelow												79	79
121	118	353	359	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1022														79	79
121	118	354	360	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1023														79	79
122	119	355	361	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1024									129						
122	119	711/2	723/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1025															
122	119	356	362	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1026		articAccentAbove							130						
122	119	715/2	727/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1027									130						
122	119	355	361	0.0		0	0	Spanner	3/4	2	1	0																			
122	119	355	361	0.0		0	0	Spanner	3/4	2	1	0																		80	80
122	119	355	361	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1028		articStaccatoBelow												80	80
122	119	356	362	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1029														80	80
122	119	357	363	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1030														80	80
123	120	358	364	0.0		0	0	Spanner	3/4	1	1	0													130			15			
123	120	358	364	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	1031									130			15			
123	120	358	364	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1032									130			15			
123	120	717/2	729/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1033									130			15			
123	120	359	365	0.0		1/4	1/4	Spanner	3/4	1	1	0																			
123	120	359	365	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1034		articAccentBelow													
123	120	358	364	0.0		0	0	Spanner	3/4	2	1	0																			
123	120	359	365	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1035															
123	120	360	366	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1036															
123	120	358	364	3.0		0	0	Chord	3/4	2	2	3/4		1/2	3/2	1037															
124	121	361	367	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1038									131						
124	121	723/2	735/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1039															
124	121	362	368	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1040		articAccentAbove							132						
124	121	727/2	739/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1041									132						
124	121	361	367	0.0		0	0	Spanner	3/4	2	1	0																		81	81
124	121	361	367	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1042		articStaccatoBelow												81	81
124	121	362	368	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1043														81	81
124	121	363	369	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1044														81	81
125	122	364	370	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	1045									132						
125	122	364	370	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1046									132						
125	122	729/2	741/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1047									132						
125	122	365	371	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1048		articAccentBelow													
125	122	364	370	0.0		0	0	Spanner	3/4	2	1	0																			
125	122	365	371	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1049															
125	122	366	372	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1050															
125	122	364	370	3.0		0	0	Chord	3/4	2	2	3/4		1/2	3/2	1051															
126	123	367	373	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	1052									133						
126	123	1471/4	1495/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1053									133						
126	123	368	374	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1054		articStaccatoAbove													
126	123	369	375	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1055		articAccentAbove													
126	123	367	373	0.0		0	0	Spanner	3/4	2	1	0																		82	82
126	123	367	373	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1056														82	82
126	123	368	374	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1057														82	82
126	123	369	375	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1058														82	82
127	124	370	376	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1059									134						
127	124	741/2	753/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1060															
127	124	371	377	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1061		articAccentAbove													
127	124	370	376	0.0		0	0	Spanner	3/4	2	1	0																			
127	124	370	376	0.0		0	0	Spanner	3/4	2	1	0																		83	83
127	124	370	376	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1062		articStaccatoBelow												83	83
127	124	371	377	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1063														83	83
127	124	372	378	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1064														83	83
128	125	373	379	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	1065															
128	125	1495/4	1519/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1066															
128	125	374	380	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1067		articAccentAbove							135						
128	125	751/2	763/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1068									135						
128	125	373	379	0.0		0	0	Spanner	3/4	2	1	0																			
128	125	373	379	0.0		0	0	Spanner	3/4	2	1	0																		84	84
128	125	373	379	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1069		articStaccatoBelow												84	84
128	125	374	380	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1070														84	84
128	125	375	381	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1071														84	84
129	126	376	382	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1072									135						
129	126	753/2	765/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1073									135						
129	126	377	383	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1074		articAccentBelow													
129	126	376	382	0.0		0	0	Spanner	3/4	2	1	0																			
129	126	376	382	0.0		0	0	Spanner	3/4	2	1	0																		85	85
129	126	376	382	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1075		articStaccatoBelow												85	85
129	126	377	383	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1076														85	85
129	126	378	384	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1077														85	85
130	127	379	385	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1078									136						
130	127	759/2	771/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1079									136						
130	127	380	386	0.0		1/4	1/4	StaffText	3/4	1	1	0							riten.						136						
130	127	380	386	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1080		articAccentAbove							136						
130	127	763/2	775/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1081									136						
130	127	379	385	0.0		0	0	Spanner	3/4	2	1	0																			
130	127	379	385	0.0		0	0	Spanner	3/4	2	1	0																		86	86
130	127	379	385	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1082		articStaccatoBelow												86	86
130	127	380	386	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1083														86	86
130	127	381	387	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1084														86	86
131	128	382	388	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	1085									136						
131	128	382	388	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1086									136						
131	128	765/2	777/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1087									136						
131	128	383	389	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1088		articAccentBelow													
131	128	382	388	0.0		0	0	Spanner	3/4	2	1	0																			
131	128	382	388	0.0		0	0	Spanner	3/4	2	1	0																		87	87
131	128	382	388	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1089		articStaccatoBelow												87	87
131	128	383	389	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1090														87	87
131	128	384	390	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1091														87	87
132	129	385	391	0.0		0	0	Spanner	3/4	1	1	0															2				
132	129	385	391	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1092											2				
132	129	385	391	0.0		0	0	Spanner	3/4	2	1	0																			
132	129	385	391	0.0		0	0	Spanner	3/4	2	1	0																		88	88
132	129	385	391	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1093		articStaccatoBelow												88	88
132	129	386	392	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1094														88	88
132	129	387	393	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1095														88	88
133	130	388	394	0.0		0	0	Spanner	3/4	1	1	0																			
133	130	388	394	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1096															
133	130	388	394	0.0		0	0	Spanner	3/4	2	1	0																			
133	130	388	394	0.0		0	0	Spanner	3/4	2	1	0																		89	89
133	130	388	394	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1097		articStaccatoBelow												89	89
133	130	389	395	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1098														89	89
133	130	390	396	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1099														89	89
134	131	391	397	0.0		0	0	Dynamic	3/4	1	1	0					pp														
134	131	391	397	0.0		0	0	StaffText	3/4	1	1	0							calando												
134	131	391	397	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1100									137						
134	131	783/2	795/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1101									137						
134	131	392	398	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1102									137						
134	131	787/2	799/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1103									137						
134	131	391	397	0.0		0	0	Spanner	3/4	2	1	0																			
134	131	391	397	0.0		0	0	Spanner	3/4	2	1	0																		90	90
134	131	391	397	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1104		articStaccatoBelow												90	90
134	131	392	398	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1105														90	90
134	131	393	399	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1106														90	90
135	132	394	400	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1107									137						
135	132	789/2	801/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1108									137						
135	132	395	401	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1109									137						
135	132	793/2	805/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1110															
135	132	394	400	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1111														90	90
135	132	395	401	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1112														90	90
135	132	396	402	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1113														90	90
136	133	397	403	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1114									138						
136	133	795/2	807/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1115									138						
136	133	398	404	0.0		1/4	1/4	Spanner	3/4	1	1	0													138			16			
136	133	398	404	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1116									138			16			
136	133	799/2	811/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1117									138			16			
136	133	397	403	0.0		0	0	Spanner	3/4	2	1	0																			
136	133	397	403	0.0		0	0	Spanner	3/4	2	1	0																		91	91
136	133	397	403	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1118		articStaccatoBelow												91	91
136	133	398	404	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1119														91	91
136	133	399	405	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1120														91	91
137	134	400	406	0.0		0	0	Spanner	3/4	1	1	0													138						
137	134	400	406	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	1121									138						
137	134	400	406	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1122									138						
137	134	801/2	813/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1123									138						
137	134	401	407	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1124		articAccentBelow													
137	134	400	406	0.0		0	0	Spanner	3/4	2	1	0																			
137	134	400	406	0.0		0	0	Spanner	3/4	2	1	0																		92	92
137	134	400	406	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1125		articStaccatoBelow												92	92
137	134	401	407	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1126														92	92
137	134	402	408	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1127														92	92
138	135	403	409	0.0		0	0	Dynamic	3/4	1	1	0					pp														
138	135	403	409	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1128									139						
138	135	807/2	819/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1129									139						
138	135	404	410	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1130									139						
138	135	811/2	823/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1131									139						
138	135	403	409	0.0		0	0	Spanner	3/4	2	1	0																			
138	135	403	409	0.0		0	0	Spanner	3/4	2	1	0																		93	93
138	135	403	409	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1132		articStaccatoBelow												93	93
138	135	404	410	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1133														93	93
138	135	405	411	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1134														93	93
139	136	406	412	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1135									139						
139	136	813/2	825/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1136									139						
139	136	407	413	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1137									139						
139	136	817/2	829/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1138															
139	136	406	412	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1139														93	93
139	136	407	413	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1140														93	93
139	136	408	414	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1141														93	93
140	137	409	415	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1142									140						
140	137	819/2	831/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1143									140						
140	137	410	416	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1144		articAccentAbove							140						
140	137	823/2	835/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1145															
140	137	409	415	0.0		0	0	Spanner	3/4	2	1	0																			
140	137	409	415	0.0		0	0	Spanner	3/4	2	1	0																		94	94
140	137	409	415	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1146														94	94
140	137	410	416	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1147														94	94
140	137	411	417	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1148														94	94
141	138	412	418	0.0		0	0	StaffText	3/4	1	1	0							marcando												
141	138	412	418	0.0		0	0	Dynamic	3/4	2	1	0					pp														
141	138	412	418	0.0		0	0	Spanner	3/4	2	1	0																			
141	138	412	418	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1149		articStaccatoAbove							141						
141	138	413	419	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1150		articStaccatoAbove							141						
141	138	414	420	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1151		articStaccatoAbove													
142	139	415	421	0.0		0	0	StaffText	3/4	1	1	0							sempre rallent.												
142	139	415	421	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	1152															
142	139	415	421	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1153									142						
142	139	831/2	843/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1154															
142	139	416	422	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1155		articAccentBelow													
142	139	415	421	0.0		0	0	Spanner	3/4	2	1	0																		95	95
142	139	415	421	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1156														95	95
142	139	416	422	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1157														95	95
142	139	417	423	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1158														95	95
143	140	418	424	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1159															
143	140	418	424	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1160														95	95
143	140	419	425	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1161														95	95
143	140	420	426	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1162														95	95
144	141	421	427	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1163															
144	141	421	427	0.0		0	0	Spanner	3/4	2	1	0																			
144	141	421	427	0.0		0	0	Spanner	3/4	2	1	0																		96	96
144	141	421	427	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1164		articStaccatoBelow												96	96
144	141	422	428	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1165														96	96
144	141	423	429	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1166														96	96
145	142	424	430	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1167		articAccentBelow													
145	142	424	430	0.0		0	0	Spanner	3/4	2	1	0																			
145	142	424	430	0.0		0	0	Spanner	3/4	2	1	0																		97	97
145	142	424	430	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1168														97	97
145	142	425	431	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1169														97	97
145	142	426	432	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1170														97	97
146	143	427	433	0.0		0	0	Dynamic	3/4	1	1	0					fz														
146	143	427	433	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1171															
146	143	427	433	0.0		0	0	Spanner	3/4	2	1	0																			
146	143	427	433	0.0		0	0	Spanner	3/4	2	1	0																		98	98
146	143	427	433	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1172		articStaccatoBelow												98	98
146	143	428	434	0.0		1/4	1/4	Dynamic	3/4	2	1	0					p													98	98
146	143	428	434	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1173														98	98
146	143	429	435	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1174														98	98
147	144	430	436	0.0		0	0	StaffText	3/4	1	1	0							smorzando												
147	144	430	436	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1175															
147	144	430	436	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1176														98	98
147	144	431	437	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1177														98	98
147	144	432	438	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1178														98	98
148	145	433	439	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1179									143						
148	145	867/2	879/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1180									143						
148	145	434	440	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1181									143						
148	145	871/2	883/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1182									143						
148	145	433	439	0.0		0	0	Spanner	3/4	2	1	0																			
